22307,Pattern: Enchanted Mageweave Pouch
22308,Pattern: Enchanted Runecloth Bag
22309,Pattern: Big Bag of Enchantment
22310,Pattern: Cenarion Herb Bag
22311,Ironweave Boots
22312,Pattern: Satchel of Cenarius
22313,Ironweave Bracers
22314,Huntsman's Harpoon
22315,Hammer of Revitalization
22317,Lefty's Brass Knuckle
22318,Malgen's Long Bow
22319,Tome of Divine Right
22320,Mux's Quality Goods
22321,Heart of Wyrmthalak
22322,The Jaw Breaker
22324,Winter Kimchi
22325,Belt of the Trickster
22326,Amalgam's Band
22327,Amulet of the Redeemed
22328,Legplates of Vigilance
22329,Scepter of Interminable Focus
22330,Shroud of Arcane Mastery
22331,Band of the Steadfast Hero
22332,Blade of Necromancy
22333,Hammer of Divine Might
22334,Band of Mending
22335,Lord Valthalak's Staff of Command
22336,Draconian Aegis of the Legion
22337,Shroud of Domination
22338,Volcanic Ash
22339,Rune Band of Wizardry
22340,Pendant of Celerity
23060,Bonescythe Ring
22343,Handguards of Savagery
22344,Brazier of Invocation: User's Manual
22345,Totem of Rebirth
22347,Fahrad's Reloading Repeater
22348,Doomulus Prime
22349,Desecrated Breastplate
22350,Desecrated Tunic
22351,Desecrated Robe
22352,Desecrated Legplates
22353,Desecrated Helmet
22354,Desecrated Pauldrons
22355,Desecrated Bracers
22356,Desecrated Waistguard
22357,Desecrated Gauntlets
22358,Desecrated Sabatons
22359,Desecrated Legguards
22360,Desecrated Headpiece
22361,Desecrated Spaulders
22362,Desecrated Wristguards
22363,Desecrated Girdle
22364,Desecrated Handguards
22365,Desecrated Boots
22366,Desecrated Leggings
22367,Desecrated Circlet
22368,Desecrated Shoulderpads
22369,Desecrated Bindings
22370,Desecrated Belt
22371,Desecrated Gloves
22372,Desecrated Sandals
22373,Wartorn Leather Scrap
22374,Wartorn Chain Scrap
22375,Wartorn Plate Scrap
22376,Wartorn Cloth Scrap
22377,The Thunderwood Poker
22378,Ravenholdt Slicer
22379,Shivsprocket's Shiv
22380,Simone's Cultivating Hammer
22381,Silithus Venom Sample
22382,Sealed Venom Container
22383,Sageblade
22384,Persuader
22385,Titanic Leggings
22388,Plans: Titanic Leggings
22389,Plans: Sageblade
22390,Plans: Persuader
22392,Formula: Enchant 2H Weapon - Agility
22393,Codex: Prayer of Shadow Protection
22394,Staff of Metanoia
22395,Totem of Rage
22396,Totem of Life
22397,Idol of Ferocity
22398,Idol of Rejuvenation
22399,Idol of Health
22400,Libram of Truth
22401,Libram of Hope
22402,Libram of Grace
22403,Diana's Pearl Necklace
22404,Willey's Back Scratcher
22405,Mantle of the Scarlet Crusade
22406,Redemption
22407,Helm of the New Moon
22408,Ritssyn's Wand of Bad Mojo
22409,Tunic of the Crescent Moon
22410,Gauntlets of Deftness
22411,Helm of the Executioner
22412,Thuzadin Mantle
22416,Dreadnaught Breastplate
22417,Dreadnaught Legplates
22418,Dreadnaught Helmet
22419,Dreadnaught Pauldrons
22420,Dreadnaught Sabatons
22421,Dreadnaught Gauntlets
22422,Dreadnaught Waistguard
22423,Dreadnaught Bracers
22424,Redemption Wristguards
22425,Redemption Tunic
22426,Redemption Handguards
22427,Redemption Legguards
22428,Redemption Headpiece
22429,Redemption Spaulders
22430,Redemption Boots
22431,Redemption Girdle
22432,Devilsaur Barb
22433,Don Mauricio's Band of Domination
22434,Bloodcap
22435,Gorishi Sting
22436,Cryptstalker Tunic
22437,Cryptstalker Legguards
22438,Cryptstalker Headpiece
22439,Cryptstalker Spaulders
22440,Cryptstalker Boots
22441,Cryptstalker Handguards
22442,Cryptstalker Girdle
22443,Cryptstalker Wristguards
22444,Putrid Vine
22458,Moonshadow Stave
22464,Earthshatter Tunic
22465,Earthshatter Legguards
22466,Earthshatter Headpiece
22467,Earthshatter Spaulders
22468,Earthshatter Boots
22469,Earthshatter Handguards
22470,Earthshatter Girdle
22471,Earthshatter Wristguards
22472,Boots of Ferocity
22476,Bonescythe Breastplate
22477,Bonescythe Legplates
22478,Bonescythe Helmet
22479,Bonescythe Pauldrons
22480,Bonescythe Sabatons
22481,Bonescythe Gauntlets
22482,Bonescythe Waistguard
22483,Bonescythe Bracers
22484,Necrotic Rune
22488,Dreamwalker Tunic
22489,Dreamwalker Legguards
22490,Dreamwalker Headpiece
22491,Dreamwalker Spaulders
22492,Dreamwalker Boots
22493,Dreamwalker Handguards
22494,Dreamwalker Girdle
22495,Dreamwalker Wristguards
22496,Frostfire Robe
22497,Frostfire Leggings
22498,Frostfire Circlet
22499,Frostfire Shoulderpads
22500,Frostfire Sandals
22501,Frostfire Gloves
22502,Frostfire Belt
22503,Frostfire Bindings
22504,Plagueheart Robe
22505,Plagueheart Leggings
22506,Plagueheart Circlet
22507,Plagueheart Shoulderpads
22508,Plagueheart Sandals
22509,Plagueheart Gloves
22510,Plagueheart Belt
22511,Plagueheart Bindings
22512,Robe of Faith
22513,Leggings of Faith
22514,Circlet of Faith
22515,Shoulderpads of Faith
22516,Sandals of Faith
22517,Gloves of Faith
22518,Belt of Faith
22519,Bindings of Faith
22523,Insignia of the Dawn
22524,Insignia of the Crusade
22525,Crypt Fiend Parts
22526,Bone Fragments
22527,Core of Elements
22528,Dark Iron Scraps
22529,Savage Frond
22568,Sealed Craftsman's Writ
22593,Writ of Safe Passage
22595,Call to Arms Announcement
22600,Craftsman's Writ - Dense Weightstone
22601,Craftsman's Writ - Imperial Plate Chest
22602,Craftsman's Writ - Volcanic Hammer
22603,Craftsman's Writ - Huge Thorium Battleaxe
22604,Craftsman's Writ - Radiant Circlet
22605,Craftsman's Writ - Wicked Leather Headband
22606,Craftsman's Writ - Rugged Armor Kit
22607,Craftsman's Writ - Wicked Leather Belt
22608,Craftsman's Writ - Runic Leather Pants
22609,Craftsman's Writ - Brightcloth Pants
22610,Craftsman's Writ - Runecloth Boots
22611,Craftsman's Writ - Runecloth Bag
22612,Craftsman's Writ - Runecloth Robe
22613,Craftsman's Writ - Goblin Sapper Charge
22614,Craftsman's Writ - Thorium Grenade
22615,Craftsman's Writ - Gnomish Battle Chicken
22616,Craftsman's Writ - Thorium Tube
22617,Craftsman's Writ - Major Mana Potion
22618,Craftsman's Writ - Major Healing Potion
22620,Craftsman's Writ - Greater Arcane Protection Potion
22621,Craftsman's Writ - Flask of Petrification
22622,Craftsman's Writ - Stonescale Eel
22623,Craftsman's Writ - Plated Armorfish
22624,Craftsman's Writ - Lightning Eel
22635,Savage Guard
22636,Ice Guard
22637,Primal Hakkari Idol
22638,Shadow Guard
22648,Hive'Ashi Dossier
22649,Hive'Regal Dossier
22650,Hive'Zora Dossier
22651,Outrider's Plate Legguards
22652,Glacial Vest
22654,Glacial Gloves
22655,Glacial Wrists
22656,The Purifier
22657,Amulet of the Dawn
22658,Glacial Cloak
22659,Medallion of the Dawn
22660,Gaea's Embrace
22661,Polar Tunic
22662,Polar Gloves
22663,Polar Bracers
22664,Icy Scale Breastplate
22665,Icy Scale Bracers
22666,Icy Scale Gauntlets
22667,Bracers of Hope
22668,Bracers of Subterfuge
22669,Icebane Breastplate
22670,Icebane Gauntlets
22671,Icebane Bracers
22672,Sentinel's Plate Legguards
22673,Outrider's Chain Leggings
22676,Outrider's Mail Leggings
22678,Talisman of Ascendance
22679,Supply Bag
22680,Band of Resolution
22681,Band of Piety
22682,Frozen Rune
22683,Pattern: Gaea's Embrace
22688,Verimonde's Last Resort
22689,Sanctified Leather Helm
22690,Leggings of the Plague Hunter
22699,Icebane Leggings
22700,Glacial Leggings
22701,Polar Leggings
22702,Icy Scale Leggings
22707,Ramaladni's Icy Grasp
22708,Fate of Ramaladni
22711,Cloak of the Hakkari Worshipers
22712,Might of the Tribe
22713,Zulian Scepter of Rites
22714,Sacrificial Gauntlets
22715,Gloves of the Tormented
22716,Belt of Untapped Power
22718,Blooddrenched Mask
22719,Omarion's Handbook
22720,Zulian Headdress
22721,Band of Servitude
22722,Seal of the Gurubashi Berserker
22723,A Letter from the Keeper of the Rolls
22725,Band of Cenarius
22726,Splinter of Atiesh
22727,Frame of Atiesh
22730,Eyestalk Waist Cord
22731,Cloak of the Devoured
22732,Mark of C'Thun
22739,Tome of Polymorph: Turtle
22740,Outrider's Leather Pants
22741,Outrider's Lizardhide Pants
22742,Bloodsail Shirt
22743,Bloodsail Sash
22744,Bloodsail Boots
22745,Bloodsail Pants
22746,Buccaneer's Uniform
22747,Outrider's Silk Leggings
22748,Sentinel's Chain Leggings
22749,Sentinel's Leather Pants
22750,Sentinel's Lizardhide Pants
22752,Sentinel's Silk Leggings
22753,Sentinel's Lamellar Legguards
22754,Eternal Quintessence
22756,Sylvan Vest
22757,Sylvan Crown
22758,Sylvan Shoulders
22759,Bramblewood Helm
22760,Bramblewood Boots
22761,Bramblewood Belt
22762,Ironvine Breastplate
22763,Ironvine Gloves
22764,Ironvine Belt
22766,Plans: Ironvine Breastplate
22767,Plans: Ironvine Gloves
22768,Plans: Ironvine Belt
22769,Pattern: Bramblewood Belt
22770,Pattern: Bramblewood Boots
22771,Pattern: Bramblewood Helm
22772,Pattern: Sylvan Shoulders
22773,Pattern: Sylvan Crown
22774,Pattern: Sylvan Vest
22803,Midnight Haze
22804,Maexxna's Fang
22806,Widow's Remorse
22807,Wraith Blade
22808,The Castigator
22810,Toxin Injector
22813,Claymore of Unholy Might
22815,Severance
22816,Hatchet of Sundered Bone
22818,The Plague Bearer
22820,Wand of Fates
22822,iCoke Prize Voucher
22843,Blood Guard's Chain Greaves
22852,Blood Guard's Dragonhide Treads
22855,Blood Guard's Dreadweave Walkers
22856,Blood Guard's Leather Walkers
23260,Champion's Mail Pauldrons
22858,Blood Guard's Plate Greaves
22859,Blood Guard's Satin Walkers
22883,Legionnaire's Silk Legguards
22862,Blood Guard's Chain Vices
22863,Blood Guard's Dragonhide Grips
22864,Blood Guard's Leather Grips
22865,Blood Guard's Dreadweave Handwraps
23259,Champion's Mail Headguard
22868,Blood Guard's Plate Gauntlets
22869,Blood Guard's Satin Handwraps
22860,Blood Guard's Silk Walkers
22872,Legionnaire's Plate Hauberk
22873,Legionnaire's Plate Leggings
22874,Legionnaire's Chain Hauberk
22875,Legionnaire's Chain Legguards
22867,Blood Guard's Mail Vices
22877,Legionnaire's Dragonhide Chestpiece
22878,Legionnaire's Dragonhide Leggings
22879,Legionnaire's Leather Chestpiece
22880,Legionnaire's Leather Legguards
22881,Legionnaire's Dreadweave Legguards
22882,Legionnaire's Satin Legguards
22870,Blood Guard's Silk Handwraps
22884,Legionnaire's Dreadweave Tunic
22885,Legionnaire's Satin Tunic
22886,Legionnaire's Silk Tunic
22857,Blood Guard's Mail Greaves
22890,Tome of Frost Ward V
22891,Grimoire of Shadow Ward IV
22892,Dim Necrotic Stone
22895,Conjured Cinnamon Roll
22897,Tome of Conjure Food VII
22930,A Bloodstained Envelope
22932,A Torn Letter
22935,Touch of Frost
22936,Wristguards of Vengeance
22937,Gem of Nerubis
22938,Cryptfiend Silk Cloak
22939,Band of Unanswered Prayers
22940,Icebane Pauldrons
22941,Polar Shoulder Pads
22942,The Widow's Embrace
22943,Malice Stone Pendant
22944,A Crumpled Missive
22945,A Careworn Note
22946,A Ragged Page
22947,Pendant of Forgotten Names
22948,A Smudged Document
22949,Cracked Necrotic Crystal
22950,Faint Necrotic Crystal
22954,Kiss of the Spider
22960,Cloak of Suturing
22961,Band of Reanimation
22967,Icy Scale Spaulders
22968,Glacial Mantle
22970,A Bloodstained Envelope
22972,A Careworn Note
22973,A Crumpled Missive
22974,A Ragged Page
22975,A Smudged Document
22977,A Torn Letter
22981,Gluth's Missing Collar
22983,Rime Covered Mantle
22988,The End of Dreams
22994,Digested Hand of Power
22999,Tabard of the Argent Dawn
23000,Plated Abomination Ribcage
23001,Eye of Diminution
23002,Turtle Box
23004,Idol of Longevity
23005,Totem of Flowing Water
23006,Libram of Light
23007,Piglet's Collar
23008,Sealed Research Report
23009,Wand of the Whispering Dead
23010,Sealed Research Report
23011,Sealed Research Report
23012,Sealed Research Report
23013,Sealed Research Report
23014,Iblis, Blade of the Fallen Seraph
23015,Rat Cage
23016,Sealed Research Report
23017,Veil of Eclipse
23018,Signet of the Fallen Defender
23019,Icebane Helmet
23020,Polar Helmet
23021,The Soul Harvester's Bindings
23022,Curmudgeon's Payoff
23024,Prepared Field Duty Papers
23028,Hailstone Band
23029,Noth's Frigid Heart
23030,Cloak of the Scourge
23059,Ring of the Dreadnaught
23032,Glacial Headdress
23035,Preceptor's Hat
23044,Harbinger of Doom
23051,Glaive of the Defender
23055,Word of Thawing
23068,Legplates of Carnage
23069,Necro-Knight's Garb
23070,Leggings of Polarity
23075,Death's Bargain
23078,Gauntlets of Undead Slaying
23081,Handwraps of Undead Slaying
23082,Handguards of Undead Slaying
23083,Captured Flame
23085,Robe of Undead Cleansing
23084,Gloves of Undead Cleansing
23087,Breastplate of Undead Slaying
23088,Chestguard of Undead Slaying
23089,Tunic of Undead Slaying
23090,Bracers of Undead Slaying
23091,Bracers of Undead Cleansing
23092,Wristguards of Undead Slaying
23093,Wristwraps of Undead Slaying
23122,Consecrated Sharpening Stone
23123,Blessed Wizard Oil
23124,Staff of Balzaphon
23125,Chains of the Lich
23126,Waistband of Balzaphon
23127,Cloak of Revanchion
23128,The Shadow's Grasp
23129,Bracers of Mending
23132,Lord Blackwood's Blade
23139,Lord Blackwood's Buckler
23156,Blackwood's Thigh
23160,Friendship Bread
23161,Freshly-Squeezed Lemonade
23168,Scorn's Focal Dagger
23169,Scorn's Icy Choker
23170,The Frozen Clutch
23171,The Axe of Severing
23173,Abomination Skin Leggings
23177,Lady Falther'ess' Finger
23178,Mantle of Lady Falther'ess
23179,Flame of Orgrimmar
23180,Flame of Thunder Bluff
23181,Flame of the Undercity
23182,Flame of Stormwind
23183,Flame of Ironforge
23184,Flame of Darnassus
23192,Tabard of the Scarlet Crusade
23194,Lesser Mark of the Dawn
23195,Mark of the Dawn
23196,Greater Mark of the Dawn
23198,Idol of Brutality
23199,Totem of the Storm
23200,Totem of Sustaining
23201,Libram of Divinity
23203,Libram of Fervor
23211,Toasted Smorc
23219,Girdle of the Mentor
23220,Crystal Webbed Robe
23221,Misplaced Servo Arm
23226,Ghoul Skin Tunic
23237,Ring of the Eternal Flame
23238,Stygian Buckler
23243,Champion's Plate Shoulders
23244,Champion's Plate Helm
23246,Fiery Festival Brew
23247,Burning Blossom
23250,Prismatic Shell
23251,Champion's Chain Helm
23252,Champion's Chain Shoulders
23253,Champion's Dragonhide Headguard
23254,Champion's Dragonhide Shoulders
23255,Champion's Dreadweave Cowl
23256,Champion's Dreadweave Spaulders
23257,Champion's Leather Helm
23258,Champion's Leather Shoulders
22887,Legionnaire's Mail Legguards
22876,Legionnaire's Mail Hauberk
23261,Champion's Satin Hood
23262,Champion's Satin Mantle
23264,Champion's Silk Mantle
23263,Champion's Silk Cowl
23272,Knight-Captain's Lamellar Breastplate
23273,Knight-Captain's Lamellar Leggings
23274,Knight-Lieutenant's Lamellar Gauntlets
23275,Knight-Lieutenant's Lamellar Sabatons
23276,Lieutenant Commander's Lamellar Headguard
23277,Lieutenant Commander's Lamellar Shoulders
23278,Knight-Lieutenant's Chain Greaves
23279,Knight-Lieutenant's Chain Vices
23281,Knight-Lieutenant's Dragonhide Treads
23295,Knight-Captain's Dragonhide Leggings
23282,Knight-Lieutenant's Dreadweave Handwraps
23283,Knight-Lieutenant's Dreadweave Walkers
23284,Knight-Lieutenant's Leather Grips
23285,Knight-Lieutenant's Leather Walkers
23286,Knight-Lieutenant's Plate Gauntlets
23287,Knight-Lieutenant's Plate Greaves
23288,Knight-Lieutenant's Satin Handwraps
23289,Knight-Lieutenant's Satin Walkers
23318,Lieutenant Commander's Silk Cowl
23319,Lieutenant Commander's Silk Mantle
23292,Knight-Captain's Chain Hauberk
23293,Knight-Captain's Chain Legguards
23280,Knight-Lieutenant's Dragonhide Grips
23294,Knight-Captain's Dragonhide Chestpiece
23296,Knight-Captain's Dreadweave Legguards
23297,Knight-Captain's Dreadweave Tunic
23298,Knight-Captain's Leather Chestpiece
23299,Knight-Captain's Leather Legguards
23300,Knight-Captain's Plate Hauberk
23301,Knight-Captain's Plate Leggings
23302,Knight-Captain's Satin Legguards
23303,Knight-Captain's Satin Tunic
23290,Knight-Lieutenant's Silk Handwraps
23291,Knight-Lieutenant's Silk Walkers
23306,Lieutenant Commander's Chain Helm
23307,Lieutenant Commander's Chain Shoulders
23309,Lieutenant Commander's Dragonhide Shoulders
23308,Lieutenant Commander's Dragonhide Headguard
23310,Lieutenant Commander's Dreadweave Cowl
23311,Lieutenant Commander's Dreadweave Spaulders
23312,Lieutenant Commander's Leather Helm
23313,Lieutenant Commander's Leather Shoulders
23314,Lieutenant Commander's Plate Helm
23315,Lieutenant Commander's Plate Shoulders
23316,Lieutenant Commander's Satin Hood
23317,Lieutenant Commander's Satin Mantle
23304,Knight-Captain's Silk Legguards
23305,Knight-Captain's Silk Tunic
23320,Tablet of Flame Shock VI
23323,Crown of the Fire Festival
23324,Mantle of the Fire Festival
23326,Midsummer Sausage
23327,Fire-toasted Bun
23379,Cinder Bracers
23435,Elderberry Pie
23451,Grand Marshal's Mageblade
23452,Grand Marshal's Tome of Power
23453,Grand Marshal's Tome of Restoration
23454,Grand Marshal's Warhammer
23455,Grand Marshal's Demolisher
23456,Grand Marshal's Swiftblade
23464,High Warlord's Battle Mace
23465,High Warlord's Destroyer
23466,High Warlord's Spellblade
23467,High Warlord's Quickblade
23468,High Warlord's Tome of Destruction
23469,High Warlord's Tome of Mending
23557,Larvae of the Great Worm
23558,The Burrower's Shell
23570,Jom Gabbar
23578,Diet McWeaksauce
23579,The McWeaksauce Classic
23663,Girdle of Elemental Fury
23664,Pauldrons of Elemental Fury
23665,Leggings of Elemental Fury
23666,Belt of the Grand Crusader
23667,Spaulders of the Grand Crusader
23668,Leggings of the Grand Crusader
23061,Ring of Faith
23062,Frostfire Ring
23063,Plagueheart Ring
23064,Ring of The Dreamwalker
23065,Ring of the Earthshatterer
23066,Ring of Redemption
23067,Ring of  the Cryptstalker
22736,Andonisus, Reaper of Souls
22821,Doomfinger
22589,Atiesh, Greatstaff of the Guardian
22630,Atiesh, Greatstaff of the Guardian
22631,Atiesh, Greatstaff of the Guardian
22632,Atiesh, Greatstaff of the Guardian
23040,Glyph of Deflection
6075,Vimes's Report
23056,Hammer of the Twisting Nether
19377,Prestor's Talisman of Connivery
22342,Leggings of Torment
22691,Corrupted Ashbringer
22801,Spire of Twilight
22800,Brimstone Staff
22799,Soulseeker
23038,Band of Unnatural Forces
23031,Band of the Inevitable
23073,Boots of Displacement
22819,Shield of Condemnation
23043,The Face of Death
23053,Stormrage's Talisman of Seething
23045,Shroud of Dominion
23041,Slayer's Crest
22811,Soulstring
23023,Sadist's Collar
23071,Leggings of Apocalypse
22809,Maul of the Redeemed Crusader
23025,Seal of the Damned
23027,Warmth of Forgiveness
23033,Icy Scale Coif
23036,Necklace of Necropsy
23042,Loatheb's Reflection
23037,Ring of Spiritual Fervor
23039,The Eye of Nerub
23242,Claw of the Frost Wyrm
23050,Cloak of the Necropolis
23047,Eye of the Dead
23549,Fortitude of the Scourge
23548,Might of the Scourge
23545,Power of the Scourge
23547,Resilience of the Scourge
23049,Sapphiron's Left Eye
23048,Sapphiron's Right Eye
23046,The Restrained Essence of Sapphiron
23057,Gem of Trapped Innocents
22798,Might of Menethil
22812,Nerubian Slavemaker
22520,The Phylactery of Kel'Thuzad
1255,Brackwater Bracers
5229,Handstitched Leather Bracers
24231,Coarse Snuff
24232,Shabby Knot
24281,Carved Ivory Bone
24282,Rogue's Diary
20393,Treat Bag
24101,Book of Ferocious Bite V
24222,The Shadowfoot Stabber
23720,Riding Turtle
23054,Gressil, Dawn of Ruin
23577,The Hungering Cold
23206,Mark of the Champion
23207,Mark of the Champion
19296,Greater Darkmoon Prize
22733,Staff Head of Atiesh
22734,Base of Atiesh
4613,Corroded Black Box
7906,Horns of Nez'ra
20229,Defiler's Basic Care Package
18565,Vessel of Rebirth
18566,Essence of the Firelord
9572,Glyphic Rune
22737,Atiesh, Greatstaff of the Guardian
8426,Large Ruffled Feather
24102,Manual of Eviscerate IX
895,Worgen Skull
896,Worgen Fang
2477,Ravager's Skull
2499,Double-bladed Axe
2931,Maiden's Anguish
3034,BKP Impact Shot
3148,Work Shirt
3516,Lescovar's Head
5105,Explosive Shell
5220,Gnarlpine Fang
5517,Tiny Bronze Key
5518,Tiny Iron Key
5681,Corrosive Sap
6182,Dim Torch
6366,Darkwood Fishing Pole
6834,Black Tuxedo
6836,Dress Shoes
6927,Big Will's Ear
7027,Boots of Darkness
7271,Flawless Ivory Tusk
7333,Overseer's Whistle
7389,Venture Co. Ledger
7679,Shrike Bat Fang
7680,Jadespine Basilisk Scale
8827,Elixir of Water Walking
11222,Head of Krom'zar
11363,Medium Shot Pouch
11364,Tabard of Stormwind
11507,Spotted Hyena Pelt
12625,Dawnbringer Shoulders
12625,Dawnbringer Shoulders
12772,Inlaid Thorium Hammer
17019,Arcane Dust
17822,Frostwolf Maps
17823,Stormpike Battle Plans
17968,Charged Scale of Onyxia
18300,Hyjal Nectar
18636,Ruined Jumper Cables XL
18943,Dark Iron Pillow
19911,Whipweed Heart
20021,Gold Pirate Earring
20044,Highlander's Mail Girdle
20051,Highlander's Mail Greaves
20056,Highlander's Mail Pauldrons
20177,Defiler's Lamellar Girdle
20181,Defiler's Lamellar Greaves
20184,Defiler's Lamellar Spaulders
20470,Solanian's Scrying Orb
20471,Scroll of Scourge Magic
20472,Solanian's Journal
20474,Sunstrider Book Satchel
20482,Arcane Sliver
20483,Tainted Arcane Sliver
23197,Idol of the Moon
24283,An Antique Gun
6116,Apprentice's Robe
30000,Nostalbag
30002,Alabaster Breastplate
30001,Alabaster Plate Vambraces
0,
30003,Alabaster Plate Girdle
30004,Alabaster Plate Greaves
30005,Alabaster Plate Helmet
30006,Alabaster Plate Leggings
30007,Big Bad Pauldrons
30008,Ripsaw
30009,Masons Fraternity Ring
30010,Vice Grips
30011,Dragon's Blood Necklace
30012,Stoneshell Guard
30013,Lord Alexander's Battle Axe
30014,Axe of Rin'ji
30015,Gryphonwing Long Bow
30016,Blackstone Ring
30017,Grovekeeper's Drape
30018,Dragonclaw Ring
30019,Earthslag Shoulders
30020,Drakefang Butcher
30021,Runecloth Cloak
30022,Sunscale Chestguard
30023,Gizlock's Hypertech Buckler
30024,Woodseed Hoop
30025,Fist of Stone
30026,Foreman's Head Protector
30027,Ebonhold Boots
30028,Ebonhold Leggings
30029,Ebonhold Shoulderpads
30030,Gahz'rilla Scale Armor
30031,Helm of Exile
30032,Bracers of the Stone Princess
30033,Megashot Rifle
30034,Rockgrip Gauntlets
30035,Seared Mail Girdle
30036,Phantom Blade
30037,Embrace of the Lycan
30038,Dire Nail
30039,Sandstalker Ankleguards
30040,Barman Shanker
30041,Keeper's Woolies
30042,Wicked Leather Gauntlets
30043,Wicked Leather Bracers
30044,Fungus Shroud Armor
30045,Phytoskin Spaulders
30046,Sagebrush Girdle
30047,Imperial Red Boots
30048,Imperial Red Bracers
30049,Imperial Red Mantle
30050,Imperial Red Pants
30051,Imperial Red Sash
30052,Lifeblood Amulet
30053,Robes of the Lich
30054,Eye of Theradras
30055,Noxious Shooter
30056,Zum'rah's Vexing Cane
30057,Jumanza Grips
30058,Earth Totem
30059,Fire Totem
30060,Water Totem
30061,Air Totem
30062,Stronghorn Girdle
30063,Box of Souls
30064,Jinxed Hoodoo Skin
30065,Keeper's Cord
30066,Keeper's Hooves
30067,Brusslehide Leggings
30068,Wildstaff
34424,Puissance du grand chef
34423,Force du grand chef
50000,Vodka
13460,Potion de protection contre le Sacr� sup�rieure
1903,Monster - Mace, Basic Metal Hammer
1910,Monster - Item, Pick
3367,Monster - Item, Pitchfork
5259,Monster - Flaming Arrows
12591,Monster - Staff, Holy Staff
13337,Monster - Staff, Feathered Gold
19015,Imported from 3.3.5 DBCs
11545,Whistle of the Mottled Red Raptor
11546,Whistle of the Ivory Raptor
11547,Teal Kodo
11548,Green Kodo
11549,Horn of the Red Wolf
11550,Horn of the Arctic Wolf
11551,White Stallion Bridle
11552,Palomino Bridle
11553,Black Ram
11554,Frost Ram
11555,Reins of the Ancient Frostsaber
11556,Reins of the Nightsaber
11557,White Mechanostrider Mod A
11558,Icy Blue Mechanostrider Mod A
11559,Green Skeletal Warhorse
4991,Monster - Sword2H, Broadsword
1908,Monster - Staff, Crooked
2179,Monster - Sword, Scimitar Badass
5258,Monster - Bow, Black
2559,Monster - Staff, Ornate Warlock Staff
5300,Monster - Mace2H, Wood Handle Large Spiked Head
1983,Monster - Sword2H, Basic
3346,Monster - Item, Shovel
11542,Monster - Staff, Red Feathered
5288,Monster - Axe, 2H Rev. Bearded Single Bladed
9659,Monster - Mace, Tauren Spiked
5303,Monster - Staff, Wooden Handle Rounded Head
5293,Monster - Mace2H, Wood Handle Spiked Head
10617,Monster - Dagger, Curved Bone Bloody
10612,Monster - Axe, Horde Badass 02
5262,Monster - Bow, Dark Brown
2180,Monster - Sword, Short Ornate
1984,Monster - Shield, Kite Metal
5281,Monster - Dagger, Broad/Flat Blade
5291,Monster - Mace, Jeweled Club
5278,Monster - Dagger, Bowie Knife
2552,Monster - Gun
13222,Monster - Sword, Flaming Crimson Battlemage Longsword
13221,Monster - Item, Staff Glowing Jeweled B01 Red Offhand
12934,Monster - Mace, Maul B03 Red
12933,Monster - Shield, Scarlet Crusade B03
2182,Monster - Mace, Ornate Metal Hammer
13219,Monster - Item, Holy Symbol Offhand
3494,Monster - Claw
11506,Monster - Claw Offhand
2177,Monster - Staff, Ornate Mage Staff
5284,Monster - Dagger, Jeweled Hilt
12403,Monster - Polearm, Black
12868,Monster - Item, Book - B02 Blue Glowing
6618,Monster - Orb
3361,Monster - Mace, Spiked Heavy
12932,Monster - Shield, Scarlet Crusade A02
13312,Monster - Mace, Hammer Gold Orange
3432,Monster - Glaive - 1 Blade Basic
12882,Monster - Sword2H, Horde Curved Silver
12950,Monster - Mace2H, Warhammer Ebony
11763,Monster - Axe, Hatchet Red
12523,Monster - Gun, Silver Musket
12742,Monster - Item, Book - Brown
12949,Monster - Sword2H, Red White Broad
1906,Monster - Torch
12855,Monster - Item, Bag - Green Offhand
12751,Monster - Item, Book - Blue
1907,Monster - Staff, Basic
1905,Monster - Axe, Metal Basic
2714,Monster - Item, Lantern - Square
12298,Monster - Dagger, Dark Pronged
10616,Monster - Dagger, Curvey Silver
12861,Monster - Item, Book - Black Skull Glowing Offhand
12959,Monster - Staff, Demon Skull Staff
21465,Monster - Axe, Insano
21794,Monster - Sword2H, Ahn'Qiraj
21796,Monster - Item, Ahn'Qiraj Held Scepter
12746,Monster - Item, Orb - Lava
18122,Monster - Staff, Ornate Jeweled Staff - Blue High Blue Glow
13723,Monster - Staff, Wood w/ Spiral Head White Low Purple Glow
13698,Monster - Staff, Ornate Warlock Staff Black Glow Low
5746,Monster - Trident, Copper
10614,Monster - Sword, Horde Sword Black
15910,Monster - Trident, Dark Ornate
2176,Monster - Staff, Ornate Priest Staff
3433,Monster - Spear, Badass
5870,Monster - Throwing Spear
13632,Monster - Spear, Badass Blue
12063,Monster - Trident, Wicked
1899,Monster - Sword, Long Basic
12980,Monster - Shield, Wall Metal Silver
3351,Monster - Item, Rolling Pin
3362,Monster - Item, Broom
13605,Monster - Item, Bucket - Metal Dirty Offhand
12748,Monster - Item, Scepter - Gold
12863,Monster - Item, Book - Black Simple Offhand
13631,Monster - Spear, Badass Red
10619,Monster - Dagger, Badass Red
1897,Monster - Sword, Scimitar Basic
11424,Monster - Staff, Wooden Handle Spiral Head
12993,Monster - Sword, Green Gold Scimitar
14118,Monster - Bow, C02/B02 Black
13061,Monster - Staff, Green Crystal Sphere
